capt.index,surv.index,Year,ext.prob
41,2,2036,0
41,2,2037,1e-04
41,2,2038,1e-04
41,2,2039,1e-04
41,2,2040,3e-04
41,2,2041,1e-04
41,2,2042,1e-04
41,2,2043,1e-04
41,2,2044,1e-04
41,2,2045,1e-04
41,2,2046,5e-04
41,2,2047,0.001
41,2,2048,0.002
41,2,2049,0.0039
41,3,2020,0
41,3,2021,0
41,3,2022,0
41,3,2023,0
41,3,2024,0
41,3,2025,0
41,3,2026,0
41,3,2027,0
41,3,2028,0
41,3,2029,0
41,3,2030,0
41,3,2031,0
41,3,2032,0
41,3,2033,0
41,3,2034,0
41,3,2035,0
41,3,2036,0
41,3,2037,0
41,3,2038,0
41,3,2039,1e-04
41,3,2040,1e-04
41,3,2041,1e-04
41,3,2042,1e-04
41,3,2043,1e-04
41,3,2044,2e-04
41,3,2045,4e-04
41,3,2046,9e-04
41,3,2047,0.0017
41,3,2048,0.0016
41,3,2049,0.0025
41,4,2020,0
41,4,2021,0
41,4,2022,0
41,4,2023,0
41,4,2024,0
41,4,2025,0
41,4,2026,0
41,4,2027,0
41,4,2028,0
41,4,2029,0
41,4,2030,0
41,4,2031,0
41,4,2032,0
41,4,2033,0
41,4,2034,0
41,4,2035,0
41,4,2036,0
41,4,2037,0
41,4,2038,0
41,4,2039,0
41,4,2040,0
41,4,2041,1e-04
41,4,2042,1e-04
41,4,2043,1e-04
41,4,2044,1e-04
41,4,2045,1e-04
41,4,2046,0
41,4,2047,1e-04
41,4,2048,2e-04
41,4,2049,4e-04
41,5,2020,0
41,5,2021,0
41,5,2022,0
41,5,2023,0
41,5,2024,0
41,5,2025,0
41,5,2026,0
41,5,2027,0
41,5,2028,0
41,5,2029,0
41,5,2030,1e-04
41,5,2031,0
41,5,2032,0
41,5,2033,0
41,5,2034,0
41,5,2035,0
41,5,2036,0
41,5,2037,0
41,5,2038,0
41,5,2039,0
41,5,2040,0
41,5,2041,0
41,5,2042,0
41,5,2043,0
41,5,2044,0
41,5,2045,0
41,5,2046,1e-04
41,5,2047,1e-04
41,5,2048,2e-04
41,5,2049,6e-04
41,6,2020,0
41,6,2021,0
41,6,2022,0
41,6,2023,0
41,6,2024,0
41,6,2025,0
41,6,2026,0
41,6,2027,0
41,6,2028,0
41,6,2029,0
41,6,2030,0
41,6,2031,0
41,6,2032,0
41,6,2033,0
41,6,2034,0
41,6,2035,0
41,6,2036,0
41,6,2037,0
41,6,2038,0
41,6,2039,0
41,6,2040,0
41,6,2041,0
41,6,2042,0
41,6,2043,0
41,6,2044,0
41,6,2045,0
41,6,2046,0
41,6,2047,0
41,6,2048,0
41,6,2049,3e-04
41,7,2020,0
41,7,2021,0
41,7,2022,0
41,7,2023,0
41,7,2024,0
41,7,2025,0
41,7,2026,0
41,7,2027,0
41,7,2028,0
41,7,2029,0
41,7,2030,0
41,7,2031,0
41,7,2032,0
41,7,2033,0
41,7,2034,0
41,7,2035,0
41,7,2036,0
41,7,2037,0
41,7,2038,0
41,7,2039,0
41,7,2040,0
41,7,2041,0
41,7,2042,0
41,7,2043,0
41,7,2044,0
41,7,2045,0
41,7,2046,0
41,7,2047,0
41,7,2048,0
41,7,2049,1e-04
41,8,2020,0
41,8,2021,0
41,8,2022,0
41,8,2023,0
41,8,2024,0
41,8,2025,0
41,8,2026,0
41,8,2027,0
41,8,2028,0
41,8,2029,0
41,8,2030,0
41,8,2031,0
41,8,2032,0
41,8,2033,0
41,8,2034,0
41,8,2035,0
41,8,2036,0
41,8,2037,0
41,8,2038,0
41,8,2039,0
41,8,2040,0
41,8,2041,0
41,8,2042,0
41,8,2043,0
41,8,2044,0
41,8,2045,0
41,8,2046,0
41,8,2047,0
41,8,2048,0
41,8,2049,0
41,9,2020,0
41,9,2021,0
41,9,2022,0
41,9,2023,0
41,9,2024,0
41,9,2025,0
41,9,2026,0
41,9,2027,0
41,9,2028,0
41,9,2029,0
41,9,2030,0
41,9,2031,0
41,9,2032,0
41,9,2033,0
41,9,2034,0
41,9,2035,0
41,9,2036,0
41,9,2037,0
41,9,2038,0
41,9,2039,0
41,9,2040,0
41,9,2041,0
41,9,2042,0
41,9,2043,0
41,9,2044,0
41,9,2045,0
41,9,2046,0
41,9,2047,0
41,9,2048,0
41,9,2049,0
41,10,2020,0
41,10,2021,0
41,10,2022,0
41,10,2023,0
41,10,2024,0
41,10,2025,0
41,10,2026,0
41,10,2027,0
41,10,2028,0
41,10,2029,0
41,10,2030,0
41,10,2031,0
41,10,2032,0
41,10,2033,0
41,10,2034,0
41,10,2035,0
41,10,2036,0
41,10,2037,0
41,10,2038,0
41,10,2039,0
41,10,2040,0
41,10,2041,0
41,10,2042,0
41,10,2043,0
41,10,2044,0
41,10,2045,0
41,10,2046,0
41,10,2047,0
41,10,2048,0
41,10,2049,0
41,11,2020,0
41,11,2021,0
41,11,2022,0
41,11,2023,0
41,11,2024,0
41,11,2025,0
41,11,2026,0
41,11,2027,0
41,11,2028,0
41,11,2029,0
41,11,2030,0
41,11,2031,0
41,11,2032,0
41,11,2033,0
41,11,2034,0
41,11,2035,0
41,11,2036,0
41,11,2037,0
41,11,2038,0
41,11,2039,0
41,11,2040,0
41,11,2041,0
41,11,2042,0
41,11,2043,0
41,11,2044,0
41,11,2045,0
41,11,2046,0
41,11,2047,0
41,11,2048,0
41,11,2049,0
41,12,2020,0
41,12,2021,0
41,12,2022,0
41,12,2023,0
41,12,2024,0
41,12,2025,0
41,12,2026,0
41,12,2027,0
41,12,2028,0
41,12,2029,0
41,12,2030,0
41,12,2031,0
41,12,2032,0
41,12,2033,0
41,12,2034,0
41,12,2035,0
41,12,2036,0
41,12,2037,0
41,12,2038,0
41,12,2039,0
41,12,2040,0
41,12,2041,0
41,12,2042,0
41,12,2043,0
41,12,2044,0
41,12,2045,0
41,12,2046,0
41,12,2047,0
41,12,2048,0
41,12,2049,0
41,13,2020,0
41,13,2021,0
41,13,2022,0
41,13,2023,0
41,13,2024,0
41,13,2025,0
41,13,2026,0
41,13,2027,0
41,13,2028,0
41,13,2029,0
41,13,2030,0
41,13,2031,0
41,13,2032,0
41,13,2033,0
41,13,2034,0
41,13,2035,0
41,13,2036,0
41,13,2037,0
41,13,2038,0
41,13,2039,0
41,13,2040,0
41,13,2041,0
41,13,2042,0
41,13,2043,0
41,13,2044,0
41,13,2045,0
41,13,2046,0
41,13,2047,0
41,13,2048,0
41,13,2049,0
41,14,2020,0
41,14,2021,0
41,14,2022,0
41,14,2023,0
41,14,2024,0
41,14,2025,0
41,14,2026,0
41,14,2027,0
41,14,2028,0
41,14,2029,0
41,14,2030,0
41,14,2031,0
41,14,2032,0
41,14,2033,0
41,14,2034,0
41,14,2035,0
41,14,2036,0
41,14,2037,0
41,14,2038,0
41,14,2039,0
41,14,2040,0
41,14,2041,0
41,14,2042,0
41,14,2043,0
41,14,2044,0
41,14,2045,0
41,14,2046,0
41,14,2047,0
41,14,2048,0
41,14,2049,0
41,15,2020,0
41,15,2021,0
41,15,2022,0
41,15,2023,0
41,15,2024,0
41,15,2025,0
41,15,2026,0
41,15,2027,0
41,15,2028,0
41,15,2029,0
41,15,2030,0
41,15,2031,0
41,15,2032,0
41,15,2033,0
41,15,2034,0
41,15,2035,0
41,15,2036,0
41,15,2037,0
41,15,2038,0
41,15,2039,0
41,15,2040,0
41,15,2041,0
41,15,2042,0
41,15,2043,0
41,15,2044,0
41,15,2045,0
41,15,2046,0
41,15,2047,0
41,15,2048,0
41,15,2049,0
41,16,2020,0
41,16,2021,0
41,16,2022,0
41,16,2023,0
41,16,2024,0
41,16,2025,0
41,16,2026,0
41,16,2027,0
41,16,2028,0
41,16,2029,0
41,16,2030,0
41,16,2031,0
41,16,2032,0
41,16,2033,0
41,16,2034,1e-04
41,16,2035,1e-04
41,16,2036,2e-04
41,16,2037,3e-04
41,16,2038,3e-04
41,16,2039,6e-04
41,16,2040,9e-04
41,16,2041,8e-04
41,16,2042,0.001
41,16,2043,7e-04
41,16,2044,0.0011
41,16,2045,0.0025
41,16,2046,0.0045
41,16,2047,0.0085
41,16,2048,0.0145
41,16,2049,0.0209
41,17,2020,0
41,17,2021,0
41,17,2022,0
41,17,2023,0
41,17,2024,0
41,17,2025,0
41,17,2026,0
41,17,2027,0
41,17,2028,0
41,17,2029,0
41,17,2030,0
41,17,2031,0
41,17,2032,0
41,17,2033,0
41,17,2034,0
41,17,2035,1e-04
41,17,2036,3e-04
41,17,2037,2e-04
41,17,2038,1e-04
41,17,2039,4e-04
41,17,2040,6e-04
41,17,2041,7e-04
41,17,2042,9e-04
41,17,2043,0.0011
41,17,2044,8e-04
41,17,2045,0.0023
41,17,2046,0.0048
41,17,2047,0.0081
41,17,2048,0.0148
41,17,2049,0.0212
41,18,2020,0
41,18,2021,0
41,18,2022,0
41,18,2023,0
41,18,2024,0
41,18,2025,0
41,18,2026,0
41,18,2027,0
41,18,2028,0
41,18,2029,0
41,18,2030,0
41,18,2031,0
41,18,2032,0
41,18,2033,0
41,18,2034,0
41,18,2035,1e-04
41,18,2036,4e-04
41,18,2037,2e-04
41,18,2038,2e-04
41,18,2039,3e-04
41,18,2040,2e-04
41,18,2041,4e-04
41,18,2042,7e-04
41,18,2043,3e-04
41,18,2044,0.0013
41,18,2045,0.0025
41,18,2046,0.0054
41,18,2047,0.0095
41,18,2048,0.0167
41,18,2049,0.022
42,1,2020,0
42,1,2021,0
42,1,2022,0
42,1,2023,0
42,1,2024,0
42,1,2025,0
42,1,2026,0
42,1,2027,0
42,1,2028,0
42,1,2029,0
42,1,2030,0
42,1,2031,0
42,1,2032,0
42,1,2033,0
42,1,2034,0
42,1,2035,0
42,1,2036,0
42,1,2037,0
42,1,2038,0
42,1,2039,0
42,1,2040,0
42,1,2041,0
42,1,2042,0
42,1,2043,1e-04
42,1,2044,1e-04
42,1,2045,2e-04
42,1,2046,2e-04
42,1,2047,3e-04
42,1,2048,3e-04
42,1,2049,6e-04
42,2,2020,0
42,2,2021,0
42,2,2022,0
42,2,2023,0
42,2,2024,0
42,2,2025,0
42,2,2026,0
42,2,2027,0
42,2,2028,0
42,2,2029,0
42,2,2030,0
42,2,2031,0
42,2,2032,0
42,2,2033,0
42,2,2034,0
42,2,2035,0
42,2,2036,0
42,2,2037,0
42,2,2038,0
42,2,2039,0
42,2,2040,1e-04
42,2,2041,1e-04
42,2,2042,0
42,2,2043,1e-04
42,2,2044,1e-04
42,2,2045,1e-04
42,2,2046,3e-04
42,2,2047,1e-04
42,2,2048,1e-04
42,2,2049,4e-04
42,3,2020,0
42,3,2021,0
42,3,2022,0
42,3,2023,0
42,3,2024,0
42,3,2025,0
42,3,2026,0
42,3,2027,0
42,3,2028,0
42,3,2029,0
42,3,2030,0
42,3,2031,0
42,3,2032,0
42,3,2033,0
42,3,2034,0
42,3,2035,0
42,3,2036,0
42,3,2037,0
42,3,2038,0
42,3,2039,0
42,3,2040,0
42,3,2041,0
42,3,2042,0
42,3,2043,1e-04
42,3,2044,4e-04
42,3,2045,2e-04
42,3,2046,3e-04
42,3,2047,2e-04
42,3,2048,3e-04
42,3,2049,3e-04
42,4,2020,0
42,4,2021,0
42,4,2022,0
42,4,2023,0
42,4,2024,0
42,4,2025,0
42,4,2026,0
42,4,2027,0
42,4,2028,0
42,4,2029,0
42,4,2030,0
42,4,2031,0
42,4,2032,0
42,4,2033,0
42,4,2034,0
42,4,2035,0
42,4,2036,0
42,4,2037,1e-04
42,4,2038,1e-04
42,4,2039,0
42,4,2040,0
42,4,2041,0
42,4,2042,0
42,4,2043,0
42,4,2044,0
42,4,2045,0
42,4,2046,0
42,4,2047,0
42,4,2048,0
42,4,2049,0
42,5,2020,0
42,5,2021,0
42,5,2022,0
42,5,2023,0
42,5,2024,0
42,5,2025,0
42,5,2026,0
42,5,2027,0
42,5,2028,0
42,5,2029,0
42,5,2030,0
42,5,2031,0
42,5,2032,0
42,5,2033,0
42,5,2034,0
42,5,2035,0
42,5,2036,0
42,5,2037,0
42,5,2038,0
42,5,2039,0
42,5,2040,1e-04
42,5,2041,1e-04
42,5,2042,1e-04
42,5,2043,0
42,5,2044,0
42,5,2045,0
42,5,2046,1e-04
42,5,2047,0
42,5,2048,0
42,5,2049,1e-04
42,6,2020,0
42,6,2021,0
42,6,2022,0
42,6,2023,0
42,6,2024,0
42,6,2025,0
42,6,2026,0
42,6,2027,0
42,6,2028,0
42,6,2029,0
42,6,2030,0
42,6,2031,0
42,6,2032,0
42,6,2033,0
42,6,2034,0
42,6,2035,0
42,6,2036,0
42,6,2037,0
42,6,2038,0
42,6,2039,0
42,6,2040,0
42,6,2041,0
42,6,2042,0
42,6,2043,0
42,6,2044,0
42,6,2045,0
42,6,2046,0
42,6,2047,0
42,6,2048,0
42,6,2049,0
42,7,2020,0
42,7,2021,0
42,7,2022,0
42,7,2023,0
42,7,2024,0
42,7,2025,0
42,7,2026,0
42,7,2027,0
42,7,2028,0
42,7,2029,0
42,7,2030,0
42,7,2031,0
42,7,2032,0
42,7,2033,0
42,7,2034,0
42,7,2035,0
42,7,2036,0
42,7,2037,0
42,7,2038,0
42,7,2039,0
42,7,2040,0
42,7,2041,0
42,7,2042,0
42,7,2043,0
42,7,2044,0
42,7,2045,0
42,7,2046,0
42,7,2047,0
42,7,2048,0
42,7,2049,0
42,8,2020,0
42,8,2021,0
42,8,2022,0
42,8,2023,0
42,8,2024,0
42,8,2025,0
42,8,2026,0
42,8,2027,0
42,8,2028,0
42,8,2029,0
42,8,2030,0
42,8,2031,0
42,8,2032,0
42,8,2033,0
42,8,2034,0
42,8,2035,0
42,8,2036,0
42,8,2037,0
42,8,2038,0
42,8,2039,0
42,8,2040,0
42,8,2041,0
42,8,2042,0
42,8,2043,0
42,8,2044,0
42,8,2045,0
42,8,2046,0
42,8,2047,0
42,8,2048,0
42,8,2049,0
42,9,2020,0
42,9,2021,0
42,9,2022,0
42,9,2023,0
42,9,2024,0
42,9,2025,0
42,9,2026,0
42,9,2027,0
42,9,2028,0
42,9,2029,0
42,9,2030,0
42,9,2031,0
42,9,2032,0
42,9,2033,0
42,9,2034,0
42,9,2035,0
42,9,2036,0
42,9,2037,0
42,9,2038,0
42,9,2039,0
42,9,2040,0
42,9,2041,0
42,9,2042,0
42,9,2043,0
42,9,2044,0
42,9,2045,0
42,9,2046,0
42,9,2047,0
42,9,2048,0
42,9,2049,0
42,10,2020,0
42,10,2021,0
42,10,2022,0
42,10,2023,0
42,10,2024,0
42,10,2025,0
42,10,2026,0
42,10,2027,0
42,10,2028,0
42,10,2029,0
42,10,2030,0
42,10,2031,0
42,10,2032,0
42,10,2033,0
42,10,2034,0
42,10,2035,0
42,10,2036,0
42,10,2037,0
42,10,2038,0
42,10,2039,0
42,10,2040,0
42,10,2041,0
42,10,2042,0
42,10,2043,0
42,10,2044,0
42,10,2045,0
42,10,2046,0
42,10,2047,0
42,10,2048,0
42,10,2049,0
42,11,2020,0
42,11,2021,0
42,11,2022,0
42,11,2023,0
42,11,2024,0
42,11,2025,0
42,11,2026,0
42,11,2027,0
42,11,2028,0
42,11,2029,0
42,11,2030,0
42,11,2031,0
42,11,2032,0
42,11,2033,0
42,11,2034,0
42,11,2035,0
42,11,2036,0
42,11,2037,0
42,11,2038,0
42,11,2039,0
42,11,2040,0
42,11,2041,0
42,11,2042,0
42,11,2043,0
42,11,2044,0
42,11,2045,0
42,11,2046,0
42,11,2047,0
42,11,2048,0
42,11,2049,0
42,12,2020,0
42,12,2021,0
42,12,2022,0
42,12,2023,0
42,12,2024,0
42,12,2025,0
42,12,2026,0
42,12,2027,0
42,12,2028,0
42,12,2029,0
42,12,2030,0
42,12,2031,0
42,12,2032,0
42,12,2033,0
42,12,2034,0
42,12,2035,0
42,12,2036,0
42,12,2037,0
42,12,2038,0
42,12,2039,0
42,12,2040,0
42,12,2041,0
42,12,2042,0
42,12,2043,0
42,12,2044,0
42,12,2045,0
42,12,2046,0
42,12,2047,0
42,12,2048,0
42,12,2049,0
42,13,2020,0
42,13,2021,0
42,13,2022,0
42,13,2023,0
42,13,2024,0
42,13,2025,0
42,13,2026,0
42,13,2027,0
42,13,2028,0
42,13,2029,0
42,13,2030,0
42,13,2031,0
42,13,2032,0
42,13,2033,0
42,13,2034,0
42,13,2035,0
42,13,2036,0
42,13,2037,0
42,13,2038,0
42,13,2039,0
42,13,2040,0
42,13,2041,0
42,13,2042,0
42,13,2043,0
42,13,2044,0
42,13,2045,0
42,13,2046,0
42,13,2047,0
42,13,2048,0
42,13,2049,0
42,14,2020,0
42,14,2021,0
42,14,2022,0
42,14,2023,0
42,14,2024,0
42,14,2025,0
42,14,2026,0
42,14,2027,0
42,14,2028,0
42,14,2029,0
42,14,2030,0
42,14,2031,0
42,14,2032,0
42,14,2033,0
42,14,2034,0
42,14,2035,0
42,14,2036,0
42,14,2037,0
42,14,2038,0
42,14,2039,0
42,14,2040,0
42,14,2041,0
42,14,2042,0
42,14,2043,0
42,14,2044,0
42,14,2045,0
42,14,2046,0
42,14,2047,0
42,14,2048,0
42,14,2049,0
42,15,2020,0
42,15,2021,0
42,15,2022,0
42,15,2023,0
42,15,2024,0
42,15,2025,0
42,15,2026,0
42,15,2027,0
42,15,2028,0
42,15,2029,0
42,15,2030,0
42,15,2031,0
42,15,2032,0
42,15,2033,0
42,15,2034,0
42,15,2035,0
42,15,2036,0
42,15,2037,0
42,15,2038,0
42,15,2039,0
42,15,2040,0
42,15,2041,0
42,15,2042,0
42,15,2043,0
42,15,2044,0
42,15,2045,0
42,15,2046,0
42,15,2047,0
42,15,2048,0
42,15,2049,0
42,16,2020,0
42,16,2021,0
42,16,2022,0
42,16,2023,0
42,16,2024,0
42,16,2025,0
42,16,2026,0
42,16,2027,0
42,16,2028,0
42,16,2029,0
42,16,2030,0
42,16,2031,0
42,16,2032,0
42,16,2033,1e-04
42,16,2034,1e-04
42,16,2035,2e-04
42,16,2036,1e-04
42,16,2037,0
42,16,2038,2e-04
42,16,2039,3e-04
42,16,2040,6e-04
42,16,2041,5e-04
42,16,2042,8e-04
42,16,2043,9e-04
42,16,2044,9e-04
42,16,2045,0.001
42,16,2046,0.0016
42,16,2047,0.0013
42,16,2048,0.0014
42,16,2049,0.0013
42,17,2020,0
42,17,2021,0
42,17,2022,0
42,17,2023,0
42,17,2024,0
42,17,2025,0
42,17,2026,0
42,17,2027,0
42,17,2028,0
42,17,2029,0
42,17,2030,1e-04
42,17,2031,1e-04
42,17,2032,1e-04
42,17,2033,2e-04
42,17,2034,1e-04
42,17,2035,0
42,17,2036,1e-04
42,17,2037,1e-04
42,17,2038,0
42,17,2039,3e-04
42,17,2040,5e-04
42,17,2041,7e-04
42,17,2042,7e-04
42,17,2043,0.001
42,17,2044,7e-04
42,17,2045,9e-04
42,17,2046,0.0013
42,17,2047,0.0017
42,17,2048,0.0012
42,17,2049,0.0015
42,18,2020,0
42,18,2021,0
42,18,2022,0
42,18,2023,0
42,18,2024,0
42,18,2025,0
42,18,2026,1e-04
42,18,2027,1e-04
42,18,2028,0
42,18,2029,0
42,18,2030,0
42,18,2031,0
42,18,2032,0
42,18,2033,0
42,18,2034,0
42,18,2035,0
42,18,2036,1e-04
42,18,2037,1e-04
42,18,2038,3e-04
42,18,2039,2e-04
42,18,2040,2e-04
42,18,2041,3e-04
42,18,2042,4e-04
42,18,2043,8e-04
42,18,2044,9e-04
42,18,2045,8e-04
42,18,2046,0.0012
42,18,2047,0.0017
42,18,2048,0.0016
42,18,2049,0.0011
43,1,2020,0
43,1,2021,0
43,1,2022,0
43,1,2023,0
43,1,2024,0
43,1,2025,0
43,1,2026,0
43,1,2027,0
43,1,2028,0
43,1,2029,0
43,1,2030,0
43,1,2031,0
43,1,2032,0
43,1,2033,0
43,1,2034,0
43,1,2035,0
43,1,2036,1e-04
43,1,2037,1e-04
43,1,2038,3e-04
43,1,2039,2e-04
43,1,2040,0.001
43,1,2041,0.0013
43,1,2042,0.0032
43,1,2043,0.0046
43,1,2044,0.0068
43,1,2045,0.0101
43,1,2046,0.013
43,1,2047,0.0188
43,1,2048,0.0267
43,1,2049,0.0351
43,2,2020,0
43,2,2021,0
43,2,2022,0
43,2,2023,0
43,2,2024,0
43,2,2025,0
43,2,2026,0
43,2,2027,0
43,2,2028,0
43,2,2029,0
43,2,2030,0
43,2,2031,0
43,2,2032,0
43,2,2033,0
43,2,2034,0
43,2,2035,0
43,2,2036,0
43,2,2037,1e-04
43,2,2038,2e-04
43,2,2039,9e-04
43,2,2040,0.0012
43,2,2041,0.0028
43,2,2042,0.0045
43,2,2043,0.0062
43,2,2044,0.0092
43,2,2045,0.0143
43,2,2046,0.019
43,2,2047,0.0255
43,2,2048,0.0345
43,2,2049,0.0435
43,3,2020,0
43,3,2021,0
43,3,2022,0
43,3,2023,0
43,3,2024,0
43,3,2025,0
43,3,2026,0
43,3,2027,0
43,3,2028,0
43,3,2029,0
43,3,2030,0
43,3,2031,0
43,3,2032,0
43,3,2033,0
43,3,2034,0
43,3,2035,0
43,3,2036,0
43,3,2037,1e-04
43,3,2038,2e-04
43,3,2039,4e-04
43,3,2040,0.0011
43,3,2041,0.0014
43,3,2042,0.0022
43,3,2043,0.0036
43,3,2044,0.0057
43,3,2045,0.0093
43,3,2046,0.0131
43,3,2047,0.0179
43,3,2048,0.0238
43,3,2049,0.0318
43,4,2020,0
43,4,2021,0
43,4,2022,0
43,4,2023,0
43,4,2024,0
43,4,2025,0
43,4,2026,0
43,4,2027,0
43,4,2028,0
43,4,2029,0
43,4,2030,0
43,4,2031,0
43,4,2032,0
43,4,2033,0
43,4,2034,0
43,4,2035,0
43,4,2036,0
43,4,2037,0
43,4,2038,0
43,4,2039,1e-04
43,4,2040,2e-04
43,4,2041,2e-04
43,4,2042,6e-04
43,4,2043,0.0012
43,4,2044,0.0012
43,4,2045,0.0022
43,4,2046,0.003
43,4,2047,0.004
43,4,2048,0.0054
43,4,2049,0.0068
43,5,2020,0
43,5,2021,0
43,5,2022,0
43,5,2023,0
43,5,2024,0
43,5,2025,0
43,5,2026,0
43,5,2027,0
43,5,2028,0
43,5,2029,0
43,5,2030,0
43,5,2031,0
43,5,2032,0
43,5,2033,0
43,5,2034,0
43,5,2035,1e-04
43,5,2036,1e-04
43,5,2037,3e-04
43,5,2038,3e-04
43,5,2039,4e-04
43,5,2040,4e-04
43,5,2041,5e-04
43,5,2042,9e-04
43,5,2043,0.0013
43,5,2044,0.0018
43,5,2045,0.0025
43,5,2046,0.0034
43,5,2047,0.0053
43,5,2048,0.0082
43,5,2049,0.0105
43,6,2020,0
43,6,2021,0
43,6,2022,0
43,6,2023,0
43,6,2024,0
43,6,2025,0
43,6,2026,0
43,6,2027,0
43,6,2028,0
43,6,2029,0
43,6,2030,0
43,6,2031,0
43,6,2032,0
43,6,2033,0
43,6,2034,0
43,6,2035,0
43,6,2036,0
43,6,2037,0
43,6,2038,0
43,6,2039,0
43,6,2040,0
43,6,2041,1e-04
43,6,2042,1e-04
43,6,2043,3e-04
43,6,2044,3e-04
43,6,2045,6e-04
43,6,2046,0.0014
43,6,2047,0.0024
43,6,2048,0.0034
43,6,2049,0.0038
43,7,2020,0
43,7,2021,0
43,7,2022,0
43,7,2023,0
43,7,2024,0
43,7,2025,0
43,7,2026,0
43,7,2027,0
43,7,2028,0
43,7,2029,0
43,7,2030,0
43,7,2031,0
43,7,2032,0
43,7,2033,0
43,7,2034,0
43,7,2035,0
43,7,2036,0
43,7,2037,0
43,7,2038,0
43,7,2039,0
43,7,2040,0
43,7,2041,0
43,7,2042,1e-04
43,7,2043,1e-04
43,7,2044,1e-04
43,7,2045,2e-04
43,7,2046,2e-04
43,7,2047,3e-04
43,7,2048,5e-04
43,7,2049,8e-04
43,8,2020,0
43,8,2021,0
43,8,2022,0
43,8,2023,0
43,8,2024,0
43,8,2025,0
43,8,2026,0
43,8,2027,0
43,8,2028,0
43,8,2029,0
43,8,2030,0
43,8,2031,0
43,8,2032,0
43,8,2033,0
43,8,2034,0
43,8,2035,0
43,8,2036,0
43,8,2037,0
43,8,2038,0
43,8,2039,0
43,8,2040,0
43,8,2041,0
43,8,2042,0
43,8,2043,3e-04
43,8,2044,3e-04
43,8,2045,2e-04
43,8,2046,5e-04
43,8,2047,8e-04
43,8,2048,0.0013
43,8,2049,0.0018
43,9,2020,0
43,9,2021,0
43,9,2022,0
43,9,2023,0
43,9,2024,0
43,9,2025,0
43,9,2026,0
43,9,2027,0
43,9,2028,0
43,9,2029,0
43,9,2030,0
43,9,2031,0
43,9,2032,0
43,9,2033,0
43,9,2034,0
43,9,2035,0
43,9,2036,0
43,9,2037,0
43,9,2038,0
43,9,2039,0
43,9,2040,0
43,9,2041,0
43,9,2042,0
43,9,2043,0
43,9,2044,0
43,9,2045,0
43,9,2046,0
43,9,2047,1e-04
43,9,2048,1e-04
43,9,2049,2e-04
43,10,2020,0
43,10,2021,0
43,10,2022,0
43,10,2023,0
43,10,2024,0
43,10,2025,0
43,10,2026,0
43,10,2027,0
43,10,2028,0
43,10,2029,0
43,10,2030,0
43,10,2031,0
43,10,2032,0
43,10,2033,0
43,10,2034,0
43,10,2035,0
43,10,2036,0
43,10,2037,0
43,10,2038,0
43,10,2039,0
43,10,2040,0
43,10,2041,0
43,10,2042,2e-04
43,10,2043,0
43,10,2044,1e-04
43,10,2045,0
43,10,2046,0
43,10,2047,0
43,10,2048,0
43,10,2049,0
43,11,2020,0
43,11,2021,0
43,11,2022,0
43,11,2023,0
43,11,2024,0
43,11,2025,0
43,11,2026,0
43,11,2027,0
43,11,2028,0
43,11,2029,0
43,11,2030,0
43,11,2031,0
43,11,2032,0
43,11,2033,0
43,11,2034,0
43,11,2035,0
43,11,2036,0
43,11,2037,0
43,11,2038,0
43,11,2039,0
43,11,2040,1e-04
43,11,2041,1e-04
43,11,2042,1e-04
43,11,2043,2e-04
43,11,2044,2e-04
43,11,2045,3e-04
43,11,2046,3e-04
43,11,2047,2e-04
43,11,2048,3e-04
43,11,2049,3e-04
43,12,2020,0
43,12,2021,0
43,12,2022,0
43,12,2023,0
43,12,2024,0
43,12,2025,0
43,12,2026,0
43,12,2027,0
43,12,2028,0
43,12,2029,0
43,12,2030,0
43,12,2031,0
43,12,2032,0
43,12,2033,0
43,12,2034,0
43,12,2035,0
43,12,2036,0
43,12,2037,0
43,12,2038,0
43,12,2039,0
43,12,2040,0
43,12,2041,0
43,12,2042,0
43,12,2043,0
43,12,2044,0
43,12,2045,0
43,12,2046,0
43,12,2047,0
43,12,2048,1e-04
43,12,2049,0
43,13,2020,0
43,13,2021,0
43,13,2022,0
43,13,2023,0
43,13,2024,0
43,13,2025,0
43,13,2026,0
43,13,2027,0
43,13,2028,0
43,13,2029,0
43,13,2030,0
43,13,2031,0
43,13,2032,0
43,13,2033,0
43,13,2034,0
43,13,2035,0
43,13,2036,0
43,13,2037,0
43,13,2038,0
43,13,2039,0
43,13,2040,0
43,13,2041,0
43,13,2042,0
43,13,2043,0
43,13,2044,0
43,13,2045,0
43,13,2046,0
43,13,2047,0
43,13,2048,0
43,13,2049,0
43,14,2020,0
43,14,2021,0
43,14,2022,0
43,14,2023,0
43,14,2024,0
43,14,2025,0
43,14,2026,0
43,14,2027,0
43,14,2028,0
43,14,2029,0
43,14,2030,0
43,14,2031,0
43,14,2032,0
43,14,2033,0
43,14,2034,0
43,14,2035,0
43,14,2036,0
43,14,2037,0
43,14,2038,0
43,14,2039,0
43,14,2040,0
43,14,2041,0
43,14,2042,0
43,14,2043,0
43,14,2044,0
43,14,2045,0
43,14,2046,0
43,14,2047,0
43,14,2048,0
43,14,2049,0
43,15,2020,0
43,15,2021,0
43,15,2022,0
43,15,2023,0
43,15,2024,0
43,15,2025,0
43,15,2026,0
43,15,2027,0
43,15,2028,0
43,15,2029,0
